filename,caption
image_610.jpg,"% Arabica Egypt Cairo Roastery / no.10 NOMURA Co., Ltd. - Interior Photography"
image_611.jpg,"% Arabica Egypt Cairo Roastery / no.10 NOMURA Co., Ltd. - Exterior Photography"
image_612.jpg,"Baan Rom Taan House / IF (Integrated Field) - Exterior Photography, Column"
image_613.jpg,"Baan Rom Taan House / IF (Integrated Field) - Interior Photography, Bathroom, Sink"
image_614.jpg,"Greenpoint Townhouse / Lea Architecture - Exterior Photography, Brick"
image_615.jpg,"Greenpoint Townhouse / Lea Architecture - Interior Photography, Living Room, Wood, Sofa, Table, Chair"
image_616.jpg,"JA House / STUDIOKAS - Interior Photography, Living Room, Sofa, Chair"
image_617.jpg,"JA House / STUDIOKAS - Interior Photography, Kitchen, Countertop"
image_618.jpg,"Hengqin Culture & Art Complex / Atelier Apeiron - Exterior Photography, Cityscape, Aerial View Photography"
image_619.jpg,"Hengqin Culture & Art Complex / Atelier Apeiron - Aerial View Photography, Cityscape"
image_620.jpg,School of Public Health / Allies and Morrison - Drawings
image_621.jpg,School of Public Health / Allies and Morrison - Drawings
image_622.jpg,Daguan Integrated Service Center for Rural Tourism / CADG - Exterior Photography
image_623.jpg,Daguan Integrated Service Center for Rural Tourism / CADG - Exterior Photography
image_624.jpg,"Hair Salon 1975 / FATHOM - Interior Photography, Chair, Lighting, Glass"
image_625.jpg,"Hair Salon 1975 / FATHOM - Interior Photography, Kitchen, Glass, Chair"
image_626.jpg,"Kaimakli Residence / Anastasiou Misseri - Exterior Photography, Facade, Door, Concrete"
image_627.jpg,"Kaimakli Residence / Anastasiou Misseri - Interior Photography, Lighting, Chair, Beam"
image_628.jpg,Lot 8 Design and Research Laboratory / BC architects & studies + Assemble  - Interior Photography
image_629.jpg,Lot 8 Design and Research Laboratory / BC architects & studies + Assemble  - Drawings
image_630.jpg,House in Olhão / Estudio ODS - Exterior Photography
image_631.jpg,House in Olhão / Estudio ODS - Drawings
image_632.jpg,"Baan Tectonix House / I Like Design Studio - Interior Photography, Dining room"
image_633.jpg,"Baan Tectonix House / I Like Design Studio - Interior Photography, Concrete, Courtyard"
image_634.jpg,"Restaurant in Bakurocho / UENOA - Interior Photography, Dining room, Chair"
image_635.jpg,Restaurant in Bakurocho / UENOA - Interior Photography
image_636.jpg,"Covelo House / spaceworkers - Interior Photography, Wood, Lighting, Stairs, Chair"
image_637.jpg,Covelo House / spaceworkers - Interior Photography
image_638.jpg,"SP House / Karina Duque - Exterior Photography, Wood, Deck, Handrail, Steel"
image_639.jpg,"SP House / Karina Duque - Interior Photography, Wood, Deck"
image_640.jpg,Rustenburg Farm / Nadine Engelbrecht Architect - Exterior Photography
image_641.jpg,"Rustenburg Farm / Nadine Engelbrecht Architect - Interior Photography, Kitchen, Wood, Chair, Beam"
image_642.jpg,"Cuu Office / Koyori - Interior Photography, Dining room"
image_643.jpg,"Cuu Office / Koyori - Interior Photography, Dining room, Wood"
image_644.jpg,"Otaku Cafe / shell+core  - Interior Photography, Lighting, Chair"
image_645.jpg,"Otaku Cafe / shell+core  - Interior Photography, Lighting, Chair"
image_646.jpg,Blok House / Quinzhee Architecture - Exterior Photography
image_647.jpg,"Blok House / Quinzhee Architecture - Interior Photography, Bedroom, Wood, Bed"
image_648.jpg,"Park Slope Neo-Tudor House / The Brooklyn Studio - Interior Photography, Kitchen, Countertop, Wood, Chair, Table, Lighting"
image_649.jpg,Park Slope Neo-Tudor House / The Brooklyn Studio - Exterior Photography
image_650.jpg,"Ex-Tribunale Conversion in Sheltered Accommodation / Calvi Ceschia Viganò architetti associati - Exterior Photography, Balcony, Courtyard"
image_651.jpg,"Ex-Tribunale Conversion in Sheltered Accommodation / Calvi Ceschia Viganò architetti associati - Exterior Photography, Balcony"
image_652.jpg,Nouveau Centre Administratif d’Etat de Lyon / Snøhetta - Exterior Photography
image_653.jpg,"Nouveau Centre Administratif d’Etat de Lyon / Snøhetta - Exterior Photography, Cityscape"
image_654.jpg,2024 Chengdu EXPO Botanic Pavilion / CUPD - Exterior Photography
image_655.jpg,2024 Chengdu EXPO Botanic Pavilion / CUPD - Exterior Photography
image_656.jpg,"Hushan Reservoir Environmental Education Center / KDS architects - Interior Photography, Glass"
image_657.jpg,"Hushan Reservoir Environmental Education Center / KDS architects - Interior Photography, Stairs, Glass, Handrail"
image_658.jpg,House in Agostos / Estudio ODS - Drawings
image_659.jpg,House in Agostos / Estudio ODS - Drawings
image_660.jpg,"Ergon Bakehouse / Urban Soul Project - Interior Photography, Living Room, Wood, Sofa, Table, Lighting, Chair"
image_661.jpg,"Ergon Bakehouse / Urban Soul Project - Interior Photography, Wood, Lighting, Chair"
image_662.jpg,James Cook University Engineering & Innovation Place / KIRK Studio + i4 Architecture + Charles Wright Architects - Exterior Photography
image_663.jpg,James Cook University Engineering & Innovation Place / KIRK Studio + i4 Architecture + Charles Wright Architects - Exterior Photography
image_664.jpg,"AD Classics: Maison Hermès / Renzo Piano Building Workshop  - Interior Photography, Glass"
image_665.jpg,"AD Classics: Maison Hermès / Renzo Piano Building Workshop  - Exterior Photography, Lighting, Glass"
image_666.jpg,"Fishermen Light Cinema - Renovation of Dongmen Pier / TheY Architects - Interior Photography, Stairs"
image_667.jpg,Fishermen Light Cinema - Renovation of Dongmen Pier / TheY Architects - Exterior Photography
image_668.jpg,School of the Art Institute of Chicago Flaxman Library Renovation / Kwong Von Glinow - Interior Photography
image_669.jpg,"School of the Art Institute of Chicago Flaxman Library Renovation / Kwong Von Glinow - Interior Photography, Stairs, Glass, Handrail"
image_670.jpg,"Courtyard Mixed-Use Building / After Party - Exterior Photography, Concrete"
image_671.jpg,"Courtyard Mixed-Use Building / After Party - Exterior Photography, Glass"
image_672.jpg,"Yongsan Francoreen HQ / JYA-RCHITECTS - Interior Photography, Column"
image_673.jpg,"Yongsan Francoreen HQ / JYA-RCHITECTS - Interior Photography, Table, Chair"
image_674.jpg,"Franchissement Urbain Pleyel / Marc Mimram - Exterior Photography, Stairs"
image_675.jpg,Franchissement Urbain Pleyel / Marc Mimram - Exterior Photography
image_676.jpg,"Guitou Town Wetland Park / YXDesigners - Exterior Photography, Waterfront"
image_677.jpg,"Guitou Town Wetland Park / YXDesigners - Interior Photography, Waterfront"
image_678.jpg,"Millennium World School Hassan  / Roadhouse Architects - Interior Photography, Concrete"
image_679.jpg,Millennium World School Hassan  / Roadhouse Architects - Exterior Photography
image_680.jpg,Louise Michel School Complex / Marjan Hessamfar & Joe Vérons architectes associés - Exterior Photography
image_681.jpg,"Louise Michel School Complex / Marjan Hessamfar & Joe Vérons architectes associés - Interior Photography, Dining room"
image_682.jpg,"Five Villas / Noue Studio - Interior Photography, Wood, Lighting"
image_683.jpg,Five Villas / Noue Studio - Exterior Photography
image_684.jpg,"Lion Mountain Park / TLS Landscape Architecture - Exterior Photography, Waterfront, Cityscape"
image_685.jpg,Lion Mountain Park / TLS Landscape Architecture - Exterior Photography
image_686.jpg,"Lecture Hall Complex, IIT Hyderabad / CCBA Designs - Exterior Photography, Concrete"
image_687.jpg,"Lecture Hall Complex, IIT Hyderabad / CCBA Designs - Interior Photography, Concrete"
image_688.jpg,"Nin Hao Restaurant / Plan Plan - Interior Photography, Dining room, Lighting, Table, Chair, Glass"
image_689.jpg,"Nin Hao Restaurant / Plan Plan - Interior Photography, Dining room, Table, Chair"
image_690.jpg,"Private House Val Trebbia / Studio Pietro Todeschini + Studio Paolo Pagani - Exterior Photography, Balcony"
image_691.jpg,"Private House Val Trebbia / Studio Pietro Todeschini + Studio Paolo Pagani - Exterior Photography, Facade, Concrete"
image_692.jpg,"Condominium Apartments / Lacroix Chessex - Exterior Photography, Balcony"
image_693.jpg,Condominium Apartments / Lacroix Chessex - Exterior Photography
image_694.jpg,Coastal Long Pavilion on Chaishan Island / GN Architects - Exterior Photography
image_695.jpg,Coastal Long Pavilion on Chaishan Island / GN Architects - Exterior Photography
image_696.jpg,Parinee I Lobby / Studio Symbiosis - Interior Photography
image_697.jpg,Parinee I Lobby / Studio Symbiosis - Interior Photography
image_698.jpg,"Another Smith Restaurant / TasteSpace - Interior Photography, Wood, Lighting, Chair, Beam"
image_699.jpg,"Another Smith Restaurant / TasteSpace - Interior Photography, Wood"
image_700.jpg,Overnight Shelter Lotte-Branz-Strasse / Hild und K - Exterior Photography
image_701.jpg,Overnight Shelter Lotte-Branz-Strasse / Hild und K - Exterior Photography
image_702.jpg,Villa Rosa / E-H Atelier d'Architectures + L-H Atelier + Sarah Poniatowski - Exterior Photography
image_703.jpg,"Villa Rosa / E-H Atelier d'Architectures + L-H Atelier + Sarah Poniatowski - Exterior Photography, Garden"
image_704.jpg,Beijing Xitan Hotel Landscape Design / Nikken Sekkei - Interior Photography
image_705.jpg,"Beijing Xitan Hotel Landscape Design / Nikken Sekkei - Exterior Photography, Garden"
image_706.jpg,Jianshe Avenue Pedestrian Bridge / Atelier cnS - Interior Photography
image_707.jpg,"Jianshe Avenue Pedestrian Bridge / Atelier cnS - Interior Photography, Glass"
image_708.jpg,"Among Hair Salon / Orosy studio - Interior Photography, Kitchen, Wood, Lighting, Glass, Chair"
image_709.jpg,"Among Hair Salon / Orosy studio - Interior Photography, Beam"
image_710.jpg,"LUME HAUS / STUDIO PRAKRUTHI - Interior Photography, Living Room, Wood"
image_711.jpg,"LUME HAUS / STUDIO PRAKRUTHI - Interior Photography, Wood, Glass"
image_712.jpg,Richter Center / ZDA - Zoboki Design and Architecture - Exterior Photography
image_713.jpg,Richter Center / ZDA - Zoboki Design and Architecture - Exterior Photography
image_714.jpg,Wooden Parking Garage Wendlingen / herrmann+bosch architekten - Exterior Photography
image_715.jpg,Wooden Parking Garage Wendlingen / herrmann+bosch architekten - Exterior Photography
image_716.jpg,Sports Hall Wangen / Steimle Architekten - Exterior Photography
image_717.jpg,Sports Hall Wangen / Steimle Architekten - Interior Photography
image_718.jpg,"PAC Place-making  / Nota Architects - Interior Photography, Wood"
image_719.jpg,"PAC Place-making  / Nota Architects - Exterior Photography, Garden"
image_720.jpg,Landau's Restaurant / Zanghellini & Holt Associates - Interior Photography
image_721.jpg,Landau's Restaurant / Zanghellini & Holt Associates - Exterior Photography
image_722.jpg,"qiyu Hair Salon / FATHOM - Interior Photography, Kitchen, Lighting, Glass"
image_723.jpg,"qiyu Hair Salon / FATHOM - Interior Photography, Glass"
image_724.jpg,Vila do Chapéu Square / Henry Teixeira Arquitetura e Urbanismo - Exterior Photography
image_725.jpg,Vila do Chapéu Square / Henry Teixeira Arquitetura e Urbanismo - Exterior Photography
image_726.jpg,"15 Hudson Yards Building / Diller Scofidio + Renfro - Exterior Photography, Cityscape"
image_727.jpg,"15 Hudson Yards Building / Diller Scofidio + Renfro - Exterior Photography, Cityscape, Facade"
image_728.jpg,"Pinewood International School-Anatolia College / A.N. Tombazis & Associates Architects + Micromega Architecture & Strategies - Interior Photography, Stairs, Wood, Glass"
image_729.jpg,"Pinewood International School-Anatolia College / A.N. Tombazis & Associates Architects + Micromega Architecture & Strategies - Exterior Photography, Garden, Courtyard"
image_730.jpg,"Shanxia Cultural Station / MUFU Architectural Performance Studio - Exterior Photography, Brick"
image_731.jpg,"Shanxia Cultural Station / MUFU Architectural Performance Studio - Exterior Photography, Brick"
image_732.jpg,Stone House / Esquadra Arquitetos - Exterior Photography
image_733.jpg,"Stone House / Esquadra Arquitetos - Interior Photography, Wood, Chair"
image_734.jpg,"Someș River Regeneration / PRÁCTICA - Exterior Photography, Aerial View Photography, Cityscape"
image_735.jpg,Someș River Regeneration / PRÁCTICA - Exterior Photography
image_736.jpg,Huang Pu Cultural Centre / IFRA - Drawings
image_737.jpg,Huang Pu Cultural Centre / IFRA - Drawings
image_738.jpg,"QUAN NHÂN House / TOOB Studio - Interior Photography, Wood, Lighting"
image_739.jpg,"QUAN NHÂN House / TOOB Studio - Interior Photography, Stairs, Wood, Handrail"
image_740.jpg,"Mareterra Monaco Complex / Valode & Pistre - Exterior Photography, Coast"
image_741.jpg,Mareterra Monaco Complex / Valode & Pistre - Exterior Photography
image_742.jpg,"Club of Courts / STUDIO MOTLEY - Exterior Photography, Door, Courtyard, Balcony"
image_743.jpg,"Club of Courts / STUDIO MOTLEY - Interior Photography, Dining room, Table, Chair, Glass, Patio"
image_744.jpg,"Lumintu House / Realrich Architecture Workshop - Exterior Photography, Balcony"
image_745.jpg,"Lumintu House / Realrich Architecture Workshop - Interior Photography, Wood, Chair"
image_746.jpg,Mountain Lodge 14-Leguas / 3164.estudio + SDF Arquitectos  - Exterior Photography
image_747.jpg,Mountain Lodge 14-Leguas / 3164.estudio + SDF Arquitectos  - Exterior Photography
image_748.jpg,"Konga Village / Masahiro Katsume + Mette Fredskild - Exterior Photography, Waterfront"
image_749.jpg,"Konga Village / Masahiro Katsume + Mette Fredskild - Exterior Photography, Garden"
image_750.jpg,"Dar El Farina / Leopold Banchini Architects - Exterior Photography, Concrete"
image_751.jpg,"Dar El Farina / Leopold Banchini Architects - Interior Photography, Concrete"
image_752.jpg,Tetherow Overlook House / Hacker Architects - Exterior Photography
image_753.jpg,"Tetherow Overlook House / Hacker Architects - Interior Photography, Wood, Glass, Chair"
image_754.jpg,"Pavilion Aurore / Sisto studios - Interior Photography, Glass"
image_755.jpg,"Pavilion Aurore / Sisto studios - Exterior Photography, Glass"
image_756.jpg,Da Nang Hi-Tech Park Headquarters Building / HUNI Architectes - Exterior Photography
image_757.jpg,Da Nang Hi-Tech Park Headquarters Building / HUNI Architectes - Exterior Photography
image_758.jpg,Sounder Inn / NEOSSPACE - Exterior Photography
image_759.jpg,Sounder Inn / NEOSSPACE - Exterior Photography
image_760.jpg,Japi House / UNA Barbara e Valentim - Exterior Photography
image_761.jpg,Japi House / UNA Barbara e Valentim - Exterior Photography
image_762.jpg,"Jackson Hole History Museum / HGA - Exterior Photography, Garden"
image_763.jpg,"Jackson Hole History Museum / HGA - Interior Photography, Kitchen, Wood"
image_764.jpg,Guanyun Qiantang City / Aedas - Exterior Photography
image_765.jpg,"Guanyun Qiantang City / Aedas - Exterior Photography, Glass"
image_766.jpg,"The Shizuoka Shimbun, Shizuoka Broadcasting System Tokyo Branch Office Renovation / TAISEI DESIGN Planners Architects & Engineers - Exterior Photography, Glass"
image_767.jpg,"The Shizuoka Shimbun, Shizuoka Broadcasting System Tokyo Branch Office Renovation / TAISEI DESIGN Planners Architects & Engineers - Exterior Photography"
image_768.jpg,The Yellow Box / Aslam Sham Architects - Exterior Photography
image_769.jpg,The Yellow Box / Aslam Sham Architects - Exterior Photography
image_770.jpg,Cañuelas House / 3164.estudio + SDF Arquitectos  - Exterior Photography
image_771.jpg,"Cañuelas House / 3164.estudio + SDF Arquitectos  - Interior Photography, Dining room, Wood, Sofa, Table, Chair, Lighting"
image_772.jpg,Alpenglow Community Park / Fieldwork Design and Architecture - Drawings
image_773.jpg,Alpenglow Community Park / Fieldwork Design and Architecture - Drawings
image_774.jpg,Captial International Exhibition and Convention Center / Zaha Hadid Architects + BIAD - Exterior Photography
image_775.jpg,Captial International Exhibition and Convention Center / Zaha Hadid Architects + BIAD - Interior Photography
image_776.jpg,PGA TOUR Studios / Foster + Partners - Drawings
image_777.jpg,PGA TOUR Studios / Foster + Partners - Drawings
image_778.jpg,"The Blue Insight Cave Space / 3andwich Design/Hewei Studio - Exterior Photography, Coast"
image_779.jpg,The Blue Insight Cave Space / 3andwich Design/Hewei Studio - Interior Photography
image_780.jpg,The Eagle Mountain Top Restaurant / Viereck Architects - Interior Photography
image_781.jpg,"The Eagle Mountain Top Restaurant / Viereck Architects - Interior Photography, Kitchen, Lighting, Chair, Glass"
image_782.jpg,Sainte-Croix Gymnasium  / MUE Atelier + BSAAR + Erbat SA - Exterior Photography
image_783.jpg,Sainte-Croix Gymnasium  / MUE Atelier + BSAAR + Erbat SA - Exterior Photography
image_784.jpg,"ADSB Andersson Bell Hyundai Pangyo Store / Studio Tama - Interior Photography, Glass"
image_785.jpg,ADSB Andersson Bell Hyundai Pangyo Store / Studio Tama - Interior Photography
image_786.jpg,"HORONG Bakery / Design Studio Maoom - Interior Photography, Chair"
image_787.jpg,"HORONG Bakery / Design Studio Maoom - Interior Photography, Kitchen"
image_788.jpg,"Ático Curvo / Destudio - Interior Photography, Living Room, Wood, Sofa, Lighting, Table, Chair"
image_789.jpg,"Ático Curvo / Destudio - Interior Photography, Dining room, Wood, Chair"
image_790.jpg,Multi-Purpose Hall Ingerkingen / Atelier Kaiser Shen - Exterior Photography
image_791.jpg,"Multi-Purpose Hall Ingerkingen / Atelier Kaiser Shen - Exterior Photography, Facade, Concrete, Courtyard"
image_792.jpg,Visitor Center Đalovića Pećina / ARHINGinženjering - Exterior Photography
image_793.jpg,Visitor Center Đalovića Pećina / ARHINGinženjering - Exterior Photography
image_794.jpg,"Jinshang OCC Restaurant at the Nanjing Drum Tower / BUZZ/ Büro Ziyu Zhuang - Exterior Photography, Balcony"
image_795.jpg,"Jinshang OCC Restaurant at the Nanjing Drum Tower / BUZZ/ Büro Ziyu Zhuang - Interior Photography, Dining room, Table, Chair"
image_796.jpg,
image_797.jpg,Alpha XXL Mediterranean Mixed Block / Rémy MARCIANO architecte - Exterior Photography
image_798.jpg,"Alpha XXL Mediterranean Mixed Block / Rémy MARCIANO architecte - Exterior Photography, Balcony"
image_799.jpg,"Brixen Public Library / Carlana Mezzalira Pentimalli - Exterior Photography, Concrete, Courtyard"
image_800.jpg,Brixen Public Library / Carlana Mezzalira Pentimalli - Exterior Photography
image_801.jpg,Jinji Lake Pavilion / BIG - Drawings
image_802.jpg,Jinji Lake Pavilion / BIG - Drawings
image_803.jpg,"Restelo MGR House  / João Tiago Aguiar, Arquitectos - Exterior Photography, Balcony"
image_804.jpg,"Restelo MGR House  / João Tiago Aguiar, Arquitectos - Interior Photography, Living Room, Lighting"
image_805.jpg,"House W / Florian Busch Architects - Interior Photography, Wood, Beam"
image_806.jpg,House W / Florian Busch Architects - Interior Photography
image_807.jpg,Boleslavova 3 Building / Plus One Architects - Exterior Photography
image_808.jpg,"Boleslavova 3 Building / Plus One Architects - Interior Photography, Courtyard"
image_809.jpg,Longquan Mountain Observatory / BUZZ/ Büro Ziyu Zhuang - Exterior Photography
image_810.jpg,"Longquan Mountain Observatory / BUZZ/ Büro Ziyu Zhuang - Exterior Photography, Facade"
image_811.jpg,"Yangbei Village CCP Elderly Day-Care Center / Studio 10 - Exterior Photography, Courtyard"
image_812.jpg,"Yangbei Village CCP Elderly Day-Care Center / Studio 10 - Exterior Photography, Door, Concrete"
image_813.jpg,"OUTPOST CAFE / space design A.LIVE - Interior Photography, Concrete"
image_814.jpg,"OUTPOST CAFE / space design A.LIVE - Interior Photography, Chair, Glass"
image_815.jpg,"Smart Manufacturing Campus / XDGA - Interior Photography, Glass, Column"
image_816.jpg,Smart Manufacturing Campus / XDGA Architecten - Interior Photography
image_817.jpg,"Marie Thumas Workplace / tweestroom architecten - Interior Photography, Wood"
image_818.jpg,"Marie Thumas Workplace / tweestroom architecten - Interior Photography, Wood, Chair"
image_819.jpg,"Mega Mat Installation Bangkok Design Week / MVRDV - Exterior Photography, Cityscape"
image_820.jpg,Mega Mat Installation Bangkok Design Week / MVRDV - Exterior Photography
image_821.jpg,“eArthshala” Campus / Thumbimpressions - Exterior Photography
image_822.jpg,“eArthshala” Campus / Thumbimpressions - Exterior Photography
image_823.jpg,"Julpo Regeneration Series - Hub & Public Restroom / Narrative Architects - Exterior Photography, Concrete"
image_824.jpg,"Julpo Regeneration Series - Hub & Public Restroom / Narrative Architects - Exterior Photography, Concrete"
image_825.jpg,"Cubbit Street Tower / Pandolfini Architects - Interior Photography, Glass"
image_826.jpg,Cubbit Street Tower / Pandolfini Architects - Interior Photography
image_827.jpg,Na Pan School / 1+1>2 Architects - Interior Photography
image_828.jpg,"Na Pan School / 1+1>2 Architects - Exterior Photography, Door"
image_829.jpg,"Greenpeace Belgium HQ / archipelago - Interior Photography, Wood"
image_830.jpg,"Greenpeace Belgium HQ / archipelago - Interior Photography, Wood"
image_831.jpg,"Villa in Veyrier / Lacroix Chessex - Exterior Photography, Wood"
image_832.jpg,Villa in Veyrier / Lacroix Chessex - Exterior Photography
image_833.jpg,Hadrovića Mosque / ARHINGinženjering - Exterior Photography
image_834.jpg,Hadrovića Mosque / ARHINGinženjering - Exterior Photography
image_835.jpg,"Sunroom House in Tsukaguchi / FujiwaraMuro Architects - Interior Photography, Glass, Stairs"
image_836.jpg,"Sunroom House in Tsukaguchi / FujiwaraMuro Architects - Interior Photography, Glass"
image_837.jpg,Church of Joy / Department of Architecture co. - Exterior Photography
image_838.jpg,Church of Joy / Department of Architecture co. - Exterior Photography
image_839.jpg,UChicago Medicine Crown Point / Perkins&Will - Interior Photography
image_840.jpg,"UChicago Medicine Crown Point / Perkins&Will - Interior Photography, Kitchen"
image_841.jpg,Malbun Houses / Sandro Durrer - Exterior Photography
image_842.jpg,Malbun Houses / Sandro Durrer - Exterior Photography
image_843.jpg,"Langblokken Social Housing  / A2D architects + Architectenbureau Vanhecke & Suls - Exterior Photography, Facade, Balcony"
image_844.jpg,Langblokken Social Housing  / A2D architects + Architectenbureau Vanhecke & Suls - Exterior Photography
image_845.jpg,Mega Floor (Seoul AI Hub) / stpmj - Exterior Photography
image_846.jpg,Mega Floor (Seoul AI Hub) / stpmj - Interior Photography
image_847.jpg,PPA House / NØ ARQ - Interior Photography
image_848.jpg,"PPA House / NØ ARQ - Interior Photography, Kitchen, Wood, Countertop"
image_849.jpg,"Underwing Pottery Studio / Ashton Porter Architects - Exterior Photography, Garden"
image_850.jpg,"Underwing Pottery Studio / Ashton Porter Architects - Interior Photography, Wood, Lighting, Beam"
image_851.jpg,Field House / Wilkinson King Architects - Exterior Photography
image_852.jpg,"Field House / Wilkinson King Architects - Exterior Photography, Garden"
image_853.jpg,MSLAN corner / Devolution - Exterior Photography
image_854.jpg,"MSLAN corner / Devolution - Interior Photography, Closet"
image_855.jpg,"Factory Coffee HQ / TasteSpace Co., Ltd. - Exterior Photography"
image_856.jpg,"Factory Coffee HQ / TasteSpace Co., Ltd. - Interior Photography, Glass"
image_857.jpg,"Apartement Rhin / minuit architectes - Interior Photography, Kitchen, Wood, Chair, Lighting, Table"
image_858.jpg,"Apartement Rhin / minuit architectes - Interior Photography, Sofa, Shelving, Chair"
image_859.jpg,"Whispering Curve Office / Ace Associates - Interior Photography, Chair, Glass"
image_860.jpg,Whispering Curve Office / Ace Associates - Exterior Photography
image_861.jpg,"GS House / Attmo arquitetos - Interior Photography, Wood, Beam, Chair"
image_862.jpg,"GS House / Attmo arquitetos - Exterior Photography, Wood, Balcony"
image_863.jpg,"Bunkhouse / Material Design Build LLC - Exterior Photography, Wood"
image_864.jpg,"Bunkhouse / Material Design Build LLC - Exterior Photography, Windows, Wood"
image_865.jpg,"Beaufort Residential Tower / Orange Architects - Exterior Photography, Wood"
image_866.jpg,"Beaufort Residential Tower / Orange Architects - Exterior Photography, Wood"
image_867.jpg,Concert Hall in Karlovy Vary / Petr Hájek Architekti - Interior Photography
image_868.jpg,Concert Hall in Karlovy Vary / Petr Hájek Architekti - Interior Photography
image_869.jpg,"Xưởng Xép Office / Xưởng Xép - Interior Photography, Dining room, Chair, Shelving"
image_870.jpg,"Xưởng Xép Office / Xưởng Xép - Interior Photography, Bathroom, Lighting"
image_871.jpg,"Guapuruvus House / Cornetta Arquitetura - Exterior Photography, Garden"
image_872.jpg,"Guapuruvus House / Cornetta Arquitetura - Interior Photography, Living Room, Wood"
image_873.jpg,"Roche Fatale Social Housing Renovation / P&P Architectes + Atelier d'Architecture A4 - Exterior Photography, Facade"
image_874.jpg,"Roche Fatale Social Housing Renovation / P&P Architectes + Atelier d'Architecture A4 - Exterior Photography, Facade, Brick"
image_875.jpg,"Barn at Windover / Material Design Build - Exterior Photography, Wood"
image_876.jpg,"Barn at Windover / Material Design Build - Exterior Photography, Wood"
image_877.jpg,"Egied Van Broeckhoven School / B2Ai - Exterior Photography, Concrete"
image_878.jpg,Egied Van Broeckhoven School / B2Ai - Exterior Photography
image_879.jpg,Malvern Pool House / Klas Hyllén Architecture - Exterior Photography
image_880.jpg,"Malvern Pool House / Klas Hyllén Architecture - Exterior Photography, Door, Garden"
image_881.jpg,Rubicon Sustainable Living / Alison Brooks Architects - Exterior Photography
image_882.jpg,"Rubicon Sustainable Living / Alison Brooks Architects - Exterior Photography, Aerial View Photography"
image_883.jpg,Drop-Stop Pavilion / aptdotapt - Interior Photography
image_884.jpg,"Drop-Stop Pavilion / aptdotapt - Interior Photography, Wood, Concrete"
image_885.jpg,Beaverkill Barn / Material Design Build - Exterior Photography
image_886.jpg,"Beaverkill Barn / Material Design Build - Exterior Photography, Garden"
image_887.jpg,"Nietzsche Apartment / Tribeira - Interior Photography, Table, Chair, Lighting"
image_888.jpg,"Nietzsche Apartment / Tribeira - Interior Photography, Lighting, Table, Shelving, Chair"
image_889.jpg,Pavilion Within / Onlyonly Studio - Interior Photography
image_890.jpg,Pavilion Within / Onlyonly Studio - Drawings
image_891.jpg,"Am Tacheles Apartment  / TAKK Studio + Iwetta Ullenboom - Interior Photography, Wood, Lighting, Chair"
image_892.jpg,"Am Tacheles Apartment  / TAKK Studio + Iwetta Ullenboom - Exterior Photography, Balcony"
image_893.jpg,Ring of Starlight / HDEC AIR-CoLAB Studio - Exterior Photography
image_894.jpg,Ring of Starlight / HDEC AIR-CoLAB Studio - Exterior Photography
image_895.jpg,"Bomun House / Atelier ITCH - Exterior Photography, Glass"
image_896.jpg,Bomun House / Atelier ITCH - Exterior Photography
image_897.jpg,"ISO/ / Ply Architecture - Exterior Photography, Garden, Courtyard"
image_898.jpg,"ISO/ / Ply Architecture - Interior Photography, Kitchen, Wood, Beam"
image_899.jpg,"OZBE Cafe / KKOL Studio - Interior Photography, Dining room, Wood, Lighting"
image_900.jpg,"OZBE Cafe / KKOL Studio - Interior Photography, Kitchen"
image_901.jpg,Cowes Primary School / Project 12 Architecture - Interior Photography
image_902.jpg,Cowes Primary School / Project 12 Architecture - Exterior Photography
image_903.jpg,"Walking Canopy (3ra Café Bistro) / Paad Architects - Exterior Photography, Chair"
image_904.jpg,"Walking Canopy (3ra Café Bistro) / Paad Architects - Interior Photography, Kitchen"
image_905.jpg,Six55 Detroit Mixed-Use Residential Building / ISA - Interface Studio Architects - Exterior Photography
image_906.jpg,Six55 Detroit Mixed-Use Residential Building / ISA - Interface Studio Architects - Exterior Photography
image_907.jpg,Faculty of Pharmacy University of Debrecen and Manufacturing Center  / Pyxis Nautica - Exterior Photography
image_908.jpg,Faculty of Pharmacy University of Debrecen and Manufacturing Center  / Pyxis Nautica - Exterior Photography
image_909.jpg,"House Azure / Neo Architects - Exterior Photography, Door, Concrete, Balcony"
image_910.jpg,"House Azure / Neo Architects - Interior Photography, Chair"
image_911.jpg,"Grow Up House / Time Architects - Exterior Photography, Facade, Balcony"
image_912.jpg,"Grow Up House / Time Architects - Interior Photography, Wood, Stairs, Handrail"
image_913.jpg,Kawni Early Care Center / Paradigm Design House - Exterior Photography
image_914.jpg,"Kawni Early Care Center / Paradigm Design House - Interior Photography, Wood"
image_915.jpg,BOMA Cultural Center / Marjan Hessamfar & Joe Vérons architectes associés - Exterior Photography
image_916.jpg,"BOMA Cultural Center / Marjan Hessamfar & Joe Vérons architectes associés - Interior Photography, Living Room, Wood, Chair"
image_917.jpg,Flakstad School / LINK arkitektur - Exterior Photography
image_918.jpg,"Flakstad School / LINK arkitektur - Interior Photography, Stairs"
image_919.jpg,"Morandi Apartment  / APOLLO Architects & Associates - Interior Photography, Wood, Glass, Countertop"
image_920.jpg,"Morandi Apartment  / APOLLO Architects & Associates - Interior Photography, Living Room, Sofa, Lighting, Chair"
